u,theta_d,rho,vel,,u,delta_u,x,y,theta_d,,
1974,-4.397230666,0.007015073,16.66666667,,1974,0.098306008,-146.7944191,-310.5616896,-4.397230666,,
1974.1,-4.396407504,0.004129111,16.66666667,,1974.1,0.099187658,-146.825164,-310.4673872,-4.396407504,,
1974.2,-4.395952899,0.002260816,16.66666667,,1974.2,0.10016814,-146.8562912,-310.3721782,-4.395952899,,
1974.3,-4.39424902,0.008492088,16.66666667,,1974.3,0.100911824,-146.8876931,-310.2762766,-4.39424902,,
1974.4,-4.392796044,0.007308969,16.66666667,,1974.4,0.09973133,-146.9188891,-310.1815499,-4.392796044,,
1974.5,-4.392484767,0.001562723,16.66666667,,1974.5,0.099062278,-146.9500125,-310.0875038,-4.392484767,,
1974.6,-4.391717083,0.00382928,16.66666667,,1974.6,0.10012604,-146.9814997,-309.9924576,-4.391717083,,
1974.7,-4.390233645,0.007488958,16.66666667,,1974.7,0.10035143,-147.0131309,-309.8972217,-4.390233645,,
1974.8,-4.389549145,0.003491284,16.66666667,,1974.8,0.097732002,-147.044074,-309.8045175,-4.389549145,,
1974.9,-4.388110483,0.007263612,16.66666667,,1974.9,0.098327572,-147.0752695,-309.7112697,-4.388110483,,
1975,-4.386787707,0.006640073,16.66666667,,1975,0.09973669,-147.1070481,-309.6167312,-4.386787707,,
1975.1,-4.386936035,-0.000741338,16.66666667,,1975.1,0.099474324,-147.1388678,-309.5224834,-4.386936035,,
1975.2,-4.386206451,0.003631084,16.66666667,,1975.2,0.100606751,-147.1710356,-309.4271579,-4.386206451,,
1975.3,-4.384693939,0.007579246,16.66666667,,1975.3,0.100320449,-147.2031812,-309.3321271,-4.384693939,,
1975.4,-4.382990895,0.008562196,16.66666667,,1975.4,0.099239244,-147.2351225,-309.2381687,-4.382990895,,
1975.5,-4.381692735,0.006521642,16.66666667,,1975.5,0.099663486,-147.267361,-309.1438634,-4.381692735,,
1975.6,-4.381111509,0.002940483,16.66666667,,1975.6,0.099390632,-147.2996333,-309.0498581,-4.381111509,,
1975.7,-4.380287531,0.004173447,16.66666667,,1975.7,0.098272934,-147.3315967,-308.9569285,-4.380287531,,
1975.8,-4.378577159,0.008610486,16.66666667,,1975.8,0.099160394,-147.363926,-308.8631863,-4.378577159,,
1975.9,-4.377170815,0.007047145,16.66666667,,1975.9,0.099477849,-147.3965196,-308.7691996,-4.377170815,,
1976,-4.377203442,-0.000162764,16.66666667,,1976,0.100084444,-147.4294449,-308.674686,-4.377203442,,
1976.1,-4.375992333,0.006064061,16.66666667,,1976.1,0.100369853,-147.462461,-308.5799018,-4.375992333,,
1976.2,-4.374503965,0.007448437,16.66666667,,1976.2,0.099349307,-147.495255,-308.486121,-4.374503965,,
1976.3,-4.374071748,0.002146661,16.66666667,,1976.3,0.100473484,-147.5285612,-308.3913285,-4.374071748,,
1976.4,-4.372999853,0.005365282,16.66666667,,1976.4,0.100870387,-147.5620401,-308.296176,-4.372999853,,
1976.5,-4.371954605,0.005320076,16.66666667,,1976.5,0.098913185,-147.5949694,-308.202905,-4.371954605,,
1976.6,-4.371013774,0.00479866,16.66666667,,1976.6,0.097559253,-147.6275441,-308.1109447,-4.371013774,,
1976.7,-4.369157563,0.009351669,16.66666667,,1976.7,0.098501939,-147.6605209,-308.0181268,-4.369157563,,
1976.8,-4.368779626,0.001886742,16.66666667,,1976.8,0.099987882,-147.69417,-307.923971,-4.368779626,,
1976.9,-4.368091218,0.003432017,16.66666667,,1976.9,0.100323951,-147.7279679,-307.8295115,-4.368091218,,
1977,-4.366560167,0.007648458,16.66666667,,1977,0.100260199,-147.7618093,-307.7351353,-4.366560167,,
1977.1,-4.365946551,0.003076469,16.66666667,,1977.1,0.099917535,-147.795679,-307.6411334,-4.365946551,,
1977.2,-4.364604929,0.006744745,16.66666667,,1977.2,0.099536816,-147.8294771,-307.5475104,-4.364604929,,
1977.3,-4.362951562,0.008361039,16.66666667,,1977.3,0.099376975,-147.8633463,-307.4540831,-4.362951562,,
1977.4,-4.361864567,0.005526638,16.66666667,,1977.4,0.098369515,-147.897025,-307.3616585,-4.361864567,,
1977.5,-4.361384569,0.002420884,16.66666667,,1977.5,0.09831347,-147.9307849,-307.2693232,-4.361384569,,
1977.6,-4.360112552,0.006347635,16.66666667,,1977.6,0.099960403,-147.9651554,-307.1754576,-4.360112552,,
1977.7,-4.359241387,0.004352019,16.66666667,,1977.7,0.100431744,-147.9998079,-307.0811934,-4.359241387,,
1977.8,-4.35861432,0.00314356,16.66666667,,1977.8,0.099743282,-148.0343044,-306.9876054,-4.35861432,,
1977.9,-4.357279886,0.006684539,16.66666667,,1977.9,0.099733528,-148.0688562,-306.8940482,-4.357279886,,
1978,-4.356333364,0.004746161,16.66666667,,1978,0.099896272,-148.1035894,-306.8003846,-4.356333364,,
1978.1,-4.35585601,0.002401734,16.66666667,,1978.1,0.099532685,-148.1382845,-306.7070947,-4.35585601,,
1978.2,-4.354201031,0.008374597,16.66666667,,1978.2,0.099221167,-148.1729154,-306.6141133,-4.354201031,,
1978.3,-4.352316608,0.009553509,16.66666667,,1978.3,0.098397855,-148.2074115,-306.5219604,-4.352316608,,
1978.4,-4.351762784,0.002788091,16.66666667,,1978.4,0.09885141,-148.242241,-306.4294482,-4.351762784,,
1978.5,-4.351003561,0.003794226,16.66666667,,1978.5,0.099787956,-148.2774522,-306.336079,-4.351003561,,
1978.6,-4.349725422,0.006382359,16.66666667,,1978.6,0.100311535,-148.3129194,-306.2422468,-4.349725422,,
1978.7,-4.348447904,0.00639766,16.66666667,,1978.7,0.099949602,-148.3483781,-306.1487984,-4.348447904,,
1978.8,-4.347473308,0.004871329,16.66666667,,1978.8,0.099735664,-148.38388,-306.0555953,-4.347473308,,
1978.9,-4.34652574,0.004730429,16.66666667,,1978.9,0.100332187,-148.4196856,-305.9618696,-4.34652574,,
1979,-4.345264893,0.006359359,16.66666667,,1979,0.099981123,-148.4554544,-305.8685057,-4.345264893,,
1979.1,-4.344730399,0.002725251,16.66666667,,1979.1,0.098285291,-148.4907322,-305.7767698,-4.344730399,,
1979.2,-4.343167851,0.007924331,16.66666667,,1979.2,0.097841181,-148.5258994,-305.6854672,-4.343167851,,
1979.3,-4.342079642,0.005460778,16.66666667,,1979.3,0.099342413,-148.561751,-305.5928196,-4.342079642,,
1979.4,-4.341918931,0.000801473,16.66666667,,1979.4,0.099934839,-148.5979178,-305.4996588,-4.341918931,,
1979.5,-4.340375552,0.007683487,16.66666667,,1979.5,0.100583993,-148.6343346,-305.4058987,-4.340375552,,
1979.6,-4.339001515,0.00686801,16.66666667,,1979.6,0.100285599,-148.6707876,-305.3124729,-4.339001515,,
1979.7,-4.337846581,0.005774597,16.66666667,,1979.7,0.099777785,-148.7071837,-305.2195701,-4.337846581,,
1979.8,-4.337590966,0.001276666,16.66666667,,1979.8,0.100224769,-148.7438506,-305.1262934,-4.337590966,,
1979.9,-4.336598802,0.005015473,16.66666667,,1979.9,0.099995746,-148.7804575,-305.0332392,-4.336598802,,
1980,-4.334643414,0.009985404,16.66666667,,1980,0.097824928,-148.81636,-304.9422407,-4.334643414,,
1980.1,-4.333211055,0.007256658,16.66666667,,1980.1,0.097999621,-148.8525048,-304.8511502,-4.333211055,,
1980.2,-4.333054307,0.000786267,16.66666667,,1980.2,0.09938596,-148.8892932,-304.7588237,-4.333054307,,
1980.3,-4.332029566,0.005106429,16.66666667,,1980.3,0.099971234,-148.9263128,-304.6659593,-4.332029566,,
1980.4,-4.330243848,0.008895685,16.66666667,,1980.4,0.100705387,-148.9637001,-304.5724512,-4.330243848,,
1980.5,-4.329980824,0.001319428,16.66666667,,1980.5,0.100034399,-149.0010041,-304.4796326,-4.329980824,,
1980.6,-4.328263247,0.008586068,16.66666667,,1980.6,0.099312683,-149.0380632,-304.3874934,-4.328263247,,
1980.7,-4.326756465,0.007500158,16.66666667,,1980.7,0.100729629,-149.0758115,-304.2941043,-4.326756465,,
1980.8,-4.326414041,0.001731013,16.66666667,,1980.8,0.10017034,-149.1134901,-304.2012904,-4.326414041,,
1980.9,-4.325784227,0.003223286,16.66666667,,1980.9,0.097646902,-149.1502505,-304.1108272,-4.325784227,,
1981,-4.32450876,0.006466266,16.66666667,,1981,0.097748037,-149.187106,-304.0202935,-4.32450876,,
1981.1,-4.323238972,0.006347024,16.66666667,,1981.1,0.099501368,-149.2247401,-303.9281838,-4.323238972,,
1981.2,-4.321973766,0.006299263,16.66666667,,1981.2,0.100559008,-149.2628924,-303.8351434,-4.321973766,,
1981.3,-4.321200821,0.003867912,16.66666667,,1981.3,0.100290768,-149.3010603,-303.7423994,-4.321200821,,
1981.4,-4.319947472,0.006298199,16.66666667,,1981.4,0.099544415,-149.3390153,-303.6503749,-4.319947472,,
1981.5,-4.318818081,0.005652126,16.66666667,,1981.5,0.099456798,-149.3770521,-303.558479,-4.318818081,,
1981.6,-4.317454509,0.006812125,16.66666667,,1981.6,0.100360182,-149.4155391,-303.4657918,-4.317454509,,
1981.7,-4.31612387,0.006732354,16.66666667,,1981.7,0.099808263,-149.4539401,-303.3736666,-4.31612387,,
1981.8,-4.316088705,0.00017904,16.66666667,,1981.8,0.097840129,-149.491704,-303.2834082,-4.316088705,,
1981.9,-4.315491387,0.003015349,16.66666667,,1981.9,0.098567643,-149.5297519,-303.19248,-4.315491387,,
1982,-4.31302224,0.012369288,16.66666667,,1982,0.09952479,-149.5682241,-303.1006918,-4.31302224,,
1982.1,-4.31309992,-0.000387261,16.66666667,,1982.1,0.100094386,-149.6071443,-303.0084741,-4.31309992,,
1982.2,-4.311660896,0.007166705,16.66666667,,1982.2,0.100492478,-149.6462121,-302.9158866,-4.311660896,,
1982.3,-4.309708176,0.009777165,16.66666667,,1982.3,0.100300483,-149.6853382,-302.8235322,-4.309708176,,
1982.4,-4.309137126,0.002871177,16.66666667,,1982.4,0.099421994,-149.7243003,-302.7320626,-4.309137126,,
1982.5,-4.30794146,0.006052024,16.66666667,,1982.5,0.099468814,-149.763333,-302.6405722,-4.30794146,,
1982.6,-4.306786877,0.005879212,16.66666667,,1982.6,0.098095881,-149.8019348,-302.5503907,-4.306786877,,
1982.7,-4.306017303,0.003876844,16.66666667,,1982.7,0.098287998,-149.8407165,-302.4600773,-4.306017303,,
1982.8,-4.304716488,0.006505949,16.66666667,,1982.8,0.100217289,-149.8803303,-302.3680216,-4.304716488,,
1982.9,-4.303448428,0.006354741,16.66666667,,1982.9,0.099725166,-149.9198687,-302.2764693,-4.303448428,,
1983,-4.302864318,0.002916713,16.66666667,,1983,0.099820323,-149.959561,-302.1848799,-4.302864318,,
1983.1,-4.302339474,0.00261513,16.66666667,,1983.1,0.100442686,-149.9995546,-302.0927428,-4.302339474,,
1983.2,-4.300282375,0.010297986,16.66666667,,1983.2,0.100252416,-150.0395207,-302.0008012,-4.300282375,,
1983.3,-4.299621945,0.003330618,16.66666667,,1983.3,0.099505055,-150.0793765,-301.9096268,-4.299621945,,
1983.4,-4.298727641,0.004539294,16.66666667,,1983.4,0.098785352,-150.1190038,-301.819138,-4.298727641,,
1983.5,-4.296890212,0.009306256,16.66666667,,1983.5,0.098228565,-150.1584882,-301.7291945,-4.296890212,,
1983.6,-4.295857254,0.005187762,16.66666667,,1983.6,0.099211609,-150.1985346,-301.6384243,-4.295857254,,
1983.7,-4.29503351,0.004123679,16.66666667,,1983.7,0.099902824,-150.2389544,-301.5470634,-4.29503351,,
1983.8,-4.294601099,0.002168282,16.66666667,,1983.8,0.099856581,-150.2794307,-301.4557781,-4.294601099,,
1983.9,-4.293238904,0.006835268,16.66666667,,1983.9,0.099569281,-150.3198299,-301.3647729,-4.293238904,,
1984,-4.291059201,0.010900439,16.66666667,,1984,0.09971983,-150.3604143,-301.2736853,-4.291059201,,
1984.1,-4.290057256,0.00499527,16.66666667,,1984.1,0.10024493,-150.4014119,-301.1822072,-4.290057256,,
1984.2,-4.289466505,0.002958065,16.66666667,,1984.2,0.100333648,-150.4425375,-301.0906893,-4.289466505,,
1984.3,-4.289046352,0.002129583,16.66666667,,1984.3,0.099374996,-150.4833237,-301.0000699,-4.289046352,,
1984.4,-4.288297145,0.003816926,16.66666667,,1984.4,0.097918678,-150.5235497,-300.9107954,-4.288297145,,
1984.5,-4.286151219,0.010799653,16.66666667,,1984.5,0.098366622,-150.5640269,-300.8211428,-4.286151219,,
1984.6,-4.285336778,0.004064481,16.66666667,,1984.6,0.100336653,-150.6055109,-300.7297835,-4.285336778,,
1984.7,-4.284399486,0.004701456,16.66666667,,1984.7,0.100043326,-150.6469478,-300.638725,-4.284399486,,
1984.8,-4.28283594,0.007826729,16.66666667,,1984.8,0.099318749,-150.6881693,-300.5483646,-4.28283594,,
1984.9,-4.282222157,0.003050933,16.66666667,,1984.9,0.100451302,-150.7300037,-300.4570391,-4.282222157,,
1985,-4.280714351,0.007528153,16.66666667,,1985,0.100727675,-150.7720094,-300.3654881,-4.280714351,,
1985.1,-4.279411701,0.006568761,16.66666667,,1985.1,0.099561321,-150.8136651,-300.2750599,-4.279411701,,
1985.2,-4.278824329,0.00299852,16.66666667,,1985.2,0.098748449,-150.8550975,-300.1854239,-4.278824329,,
1985.3,-4.278220672,0.003083313,16.66666667,,1985.3,0.097138763,-150.8959063,-300.097273,-4.278220672,,
1985.4,-4.276641051,0.007935811,16.66666667,,1985.4,0.098643305,-150.9374012,-300.0077818,-4.276641051,,
1985.5,-4.274964578,0.008359896,16.66666667,,1985.5,0.100406418,-150.9797816,-299.9167579,-4.274964578,,
1985.6,-4.27417966,0.003922802,16.66666667,,1985.6,0.10013107,-151.0221979,-299.8260546,-4.27417966,,
1985.7,-4.273353334,0.004124145,16.66666667,,1985.7,0.099960251,-151.0646129,-299.7355393,-4.273353334,,
1985.8,-4.271938816,0.007044651,16.66666667,,1985.8,0.10040258,-151.1072907,-299.6446587,-4.271938816,,
1985.9,-4.270811447,0.005629289,16.66666667,,1985.9,0.100390596,-151.1500919,-299.5538494,-4.270811447,,
1986,-4.270532918,0.001409199,16.66666667,,1986,0.099878041,-151.1927764,-299.4635518,-4.270532918,,
1986.1,-4.269605466,0.004737623,16.66666667,,1986.1,0.097772076,-151.2345855,-299.3751698,-4.269605466,,
1986.2,-4.267417876,0.011094219,16.66666667,,1986.2,0.097991113,-151.2765704,-299.2866287,-4.267417876,,
1986.3,-4.266517836,0.004521558,16.66666667,,1986.3,0.099191789,-151.3192657,-299.1970959,-4.266517836,,
1986.4,-4.265967272,0.002744054,16.66666667,,1986.4,0.099863413,-151.3623312,-299.1069956,-4.265967272,,
1986.5,-4.263537855,0.012103592,16.66666667,,1986.5,0.100775305,-151.40584,-299.0160965,-4.263537855,,
1986.6,-4.262465532,0.005369189,16.66666667,,1986.6,0.099943367,-151.4492085,-298.9260529,-4.262465532,,
1986.7,-4.26233323,0.00066102,16.66666667,,1986.7,0.099774521,-151.4926001,-298.8362079,-4.26233323,,
1986.8,-4.261399638,0.004683115,16.66666667,,1986.8,0.100373841,-151.5362643,-298.745829,-4.261399638,,
1986.9,-4.260120374,0.006513236,16.66666667,,1986.9,0.098978982,-151.5794049,-298.6567463,-4.260120374,,
1987,-4.25953615,0.00298263,16.66666667,,1987,0.097430895,-151.6219829,-298.5691113,-4.25953615,,
1987.1,-4.258613551,0.004658238,16.66666667,,1987.1,0.098444782,-151.6650557,-298.4805895,-4.258613551,,
1987.2,-4.256868862,0.008729164,16.66666667,,1987.2,0.099612649,-151.7087221,-298.3910578,-4.256868862,,
1987.3,-4.255102434,0.008807439,16.66666667,,1987.3,0.100256301,-151.7528278,-298.3010244,-4.255102434,,
1987.4,-4.254236617,0.004314731,16.66666667,,1987.4,0.100304615,-151.7971138,-298.2110257,-4.254236617,,
1987.5,-4.254216849,9.85789E-05,16.66666667,,1987.5,0.100360674,-151.8415025,-298.1210151,-4.254216849,,
1987.6,-4.252980946,0.006166919,16.66666667,,1987.6,0.100175782,-151.8858112,-298.0311712,-4.252980946,,
1987.7,-4.251322011,0.008299752,16.66666667,,1987.7,0.100232603,-151.9302561,-297.9413312,-4.251322011,,
1987.8,-4.25044624,0.004442201,16.66666667,,1987.8,0.099645111,-151.9745886,-297.8520912,-4.25044624,,
1987.9,-4.248710085,0.008851893,16.66666667,,1987.9,0.097502723,-152.0180444,-297.7648079,-4.248710085,,
1988,-4.247568527,0.005752165,16.66666667,,1988,0.098631036,-152.0621563,-297.676591,-4.247568527,,
1988.1,-4.246798999,0.003860451,16.66666667,,1988.1,0.099826148,-152.1069046,-297.5873562,-4.246798999,,
1988.2,-4.245679042,0.005600647,16.66666667,,1988.2,0.099510177,-152.1515797,-297.4984382,-4.245679042,,
1988.3,-4.244695098,0.004905132,16.66666667,,1988.3,0.100459045,-152.1967813,-297.4087229,-4.244695098,,
1988.4,-4.243625711,0.005360147,16.66666667,,1988.4,0.100135745,-152.2419254,-297.3193407,-4.243625711,,
1988.5,-4.242526839,0.00552006,16.66666667,,1988.5,0.099371311,-152.2868197,-297.2306888,-4.242526839,,
1988.6,-4.241638549,0.004476013,16.66666667,,1988.6,0.099697553,-152.3319591,-297.1417954,-4.241638549,,
1988.7,-4.240080605,0.007933171,16.66666667,,1988.7,0.098757986,-152.3767513,-297.0537795,-4.240080605,,
1988.8,-4.238997344,0.005501175,16.66666667,,1988.8,0.097625604,-152.4211654,-296.9668419,-4.238997344,,
1988.9,-4.237756515,0.006220109,16.66666667,,1988.9,0.09928877,-152.4664319,-296.8784722,-4.237756515,,
1989,-4.236699702,0.005273008,16.66666667,,1989,0.100197901,-152.5122235,-296.7893501,-4.236699702,,
1989.1,-4.235890623,0.004034002,16.66666667,,1989.1,0.100221572,-152.5581201,-296.7002554,-4.235890623,,
1989.2,-4.234686431,0.006008424,16.66666667,,1989.2,0.100343294,-152.6041446,-296.6110897,-4.234686431,,
1989.3,-4.233892371,0.003966573,16.66666667,,1989.3,0.100073926,-152.6501526,-296.5222187,-4.233892371,,
1989.4,-4.232817395,0.00538191,16.66666667,,1989.4,0.100113987,-152.6962496,-296.4333487,-4.232817395,,
1989.5,-4.231291237,0.007744533,16.66666667,,1989.5,0.099624808,-152.7422164,-296.3449623,-4.231291237,,
1989.6,-4.23017008,0.005738113,16.66666667,,1989.6,0.097437812,-152.787306,-296.2585849,-4.23017008,,
1989.7,-4.228930823,0.006260519,16.66666667,,1989.7,0.097949915,-152.8327299,-296.1718044,-4.228930823,,
1989.8,-4.22736584,0.007820037,16.66666667,,1989.8,0.099998112,-152.8792134,-296.0832668,-4.22736584,,
1989.9,-4.226897998,0.002343663,16.66666667,,1989.9,0.100126584,-152.9258953,-295.9946884,-4.226897998,,
1990,-4.226289362,0.003052187,16.66666667,,1990,0.099493475,-152.9723232,-295.9066918,-4.226289362,,
1990.1,-4.224347025,0.009719226,16.66666667,,1990.1,0.099916332,-153.0190022,-295.8183496,-4.224347025,,
1990.2,-4.223366622,0.004895981,16.66666667,,1990.2,0.099928483,-153.0658584,-295.7300875,-4.223366622,,
1990.3,-4.222971076,0.001984004,16.66666667,,1990.3,0.10031802,-153.1129841,-295.6415275,-4.222971076,,
1990.4,-4.221593782,0.006998809,16.66666667,,1990.4,0.099049332,-153.1595484,-295.5541059,-4.221593782,,
1990.5,-4.220034722,0.007917071,16.66666667,,1990.5,0.097740558,-153.2056162,-295.4679028,-4.220034722,,
1990.6,-4.218946934,0.005481177,16.66666667,,1990.6,0.099183244,-153.2525003,-295.3805003,-4.218946934,,
1990.7,-4.217991324,0.004801144,16.66666667,,1990.7,0.099275615,-153.2995232,-295.2930675,-4.217991324,,
1990.8,-4.217266981,0.003614993,16.66666667,,1990.8,0.099762378,-153.3468606,-295.2052512,-4.217266981,,
1990.9,-4.216277985,0.004927751,16.66666667,,1990.9,0.100609295,-153.394664,-295.116724,-4.216277985,,
1991,-4.21444723,0.00918125,16.66666667,,1991,0.100090124,-153.4423078,-295.0287007,-4.21444723,,
1991.1,-4.213326537,0.00560388,16.66666667,,1991.1,0.099311324,-153.4897407,-294.941449,-4.213326537,,
1991.2,-4.212276922,0.005237969,16.66666667,,1991.2,0.100673932,-153.5379235,-294.8530541,-4.212276922,,
1991.3,-4.211528257,0.003794032,16.66666667,,1991.3,0.099711823,-153.5857377,-294.7655541,-4.211528257,,
1991.4,-4.210732459,0.004061353,16.66666667,,1991.4,0.097615332,-153.6326107,-294.6799289,-4.210732459,,
1991.5,-4.208803061,0.009758648,16.66666667,,1991.5,0.098328764,-153.6798949,-294.5937155,-4.208803061,,
1991.6,-4.207958105,0.004236458,16.66666667,,1991.6,0.099382806,-153.727854,-294.5066703,-4.207958105,,
1991.7,-4.206342653,0.008063369,16.66666667,,1991.7,0.100065946,-153.7762168,-294.4190676,-4.206342653,,
1991.8,-4.20554979,0.003970536,16.66666667,,1991.8,0.100278532,-153.8248241,-294.3313572,-4.20554979,,
1991.9,-4.205606553,-0.000285592,16.66666667,,1991.9,0.099408295,-153.8730785,-294.2444462,-4.205606553,,
1992,-4.203433449,0.010870029,16.66666667,,1992,0.099348203,-153.9212988,-294.157585,-4.203433449,,
1992.1,-4.202265419,0.005847724,16.66666667,,1992.1,0.100568802,-153.9703025,-294.0697629,-4.202265419,,
1992.2,-4.200934683,0.006789616,16.66666667,,1992.2,0.099172188,-154.0187268,-293.9832169,-4.200934683,,
1992.3,-4.200378255,0.002839625,16.66666667,,1992.3,0.096823559,-154.0661167,-293.8987835,-4.200378255,,
1992.4,-4.199665378,0.003561062,16.66666667,,1992.4,0.09912761,-154.1146824,-293.8123679,-4.199665378,,
1992.5,-4.197483705,0.010875049,16.66666667,,1992.5,0.101059124,-154.1642572,-293.7243038,-4.197483705,,
1992.6,-4.196454214,0.005165135,16.66666667,,1992.6,0.099553579,-154.2132826,-293.6376584,-4.196454214,,
1992.7,-4.195977687,0.002374255,16.66666667,,1992.7,0.0997618,-154.2624999,-293.5508824,-4.195977687,,
1992.8,-4.195612248,0.001819297,16.66666667,,1992.8,0.10094426,-154.3123424,-293.4631016,-4.195612248,,
1992.9,-4.194095972,0.007628071,16.66666667,,1992.9,0.099923829,-154.3617128,-293.3762262,-4.194095972,,
1993,-4.192216083,0.009577162,16.66666667,,1993,0.098852023,-154.4106839,-293.2903568,-4.192216083,,
1993.1,-4.191368827,0.004341481,16.66666667,,1993.1,0.09743674,-154.4591129,-293.2058077,-4.191368827,,
1993.2,-4.18965641,0.008643255,16.66666667,,1993.2,0.097716757,-154.5077529,-293.1210568,-4.18965641,,
1993.3,-4.188524668,0.005640626,16.66666667,,1993.3,0.100405077,-154.5578801,-293.03406,-4.188524668,,
1993.4,-4.188653368,-0.00064331,16.66666667,,1993.4,0.100236103,-154.6080212,-292.9472663,-4.188653368,,
